form	lemma	POS	morph
འབྲོམ་	འབྲོམ་	PROPN
དང་	དང་	NO_POS
། །		PUNCT
མི་	མི་	PART
ཀླད་	ཀླད་	NOUN
ཁྱི་	ཁྱི་	NOUN
ཀླད་	ཀླད་	NOUN
མཛེ་	མཛེ་	NO_POS
ཀླད་	ཀླད་	NOUN
རྣག་ཁྲག་	རྣག་ཁྲག་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཙམ་	ཙམ་	DET
ཡང་	ཀྱང་	PART
མ་	མ་	PART
མཆིས་	མཆིས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དར་ཟབ་	དར་ཟབ་	NOUN
གོ་	གོ་	NOUN
དང་	དང་	NO_POS
གཡུ་བྱུར་	གཡུ་བྱུར་	NO_POS
མཛེས་པ་	མཛེས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
རྒྱན་ཆ་	རྒྱན་ཆ་	NOUN
མཛེས་པ་	མཛེས་པ་	VERB
ས་	གིས་	PART
འཕྱོར་བ་	འཕྱོར་བ་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
མི་གཙང་	མི་གཙང་	NO_POS
ཁྲོད་	ཁྲོད་	NOUN
དུ་	ལ་	PART
ལྭ་བ་	ལྭ་བ་	NOUN
གྱོན་པ་	གྱོན་པ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཙམ་	ཙམ་	DET
ཡང་	ཀྱང་	PART
མི་	མི་	PART
གདའ་	གདའ་	VERB
ན་	ན་	ADP
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
བསམ་གཏན་	བསམ་གཏན་	NOUN
བསྒོམ་	བསྒོམ་	VERB
དུ་	ལ་	PART
ནགས་	ནགས་	NOUN
སུ་	སུ་	ADP
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
བརྒྱད་	བརྒྱད་	NUM
དུ་	ལ་	PART
རྩེད་མོ་	རྩེད་མོ་	NOUN
རྩེ་	རྩེ་	NOUN
རུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
མཁའ་སྤྱོད་	མཁའ་སྤྱོད་	NOUN
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
དགའ་བ་	དགའ་བ་	VERB
བསྐྱེད་	བསྐྱེད་	VERB
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ཆགས་	ཆགས་	VERB
མེད་	མེད་	VERB
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
ལྡོམ་བུ་	ལྡོམ་བུ་	NOUN
བསྟེན་	བསྟེན་	VERB
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
རི་བོ་	རི་བོ་	NOUN
འི་	གི་	PART
ཟོམ་	ཟོམ་	NO_POS
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
ཨ་ཝ་	ཨ་ཝ་	NO_POS
དྷཱུ་		NON_WORD
ཏིའི་		NON_WORD
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
མཁའ་སྤྱོད་	མཁའ་སྤྱོད་	NOUN
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
འགྲོ་	འགྲོ་	VERB
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
འི་	གི་	PART
རོ་མཆོག་	རོ་མཆོག་	NO_POS
མྱང་	མྱང་	VERB
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
ཡུལ་	ཡུལ་	NOUN
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
གྲོག་	གྲོག་	NOUN
སུ་	སུ་	ADP
སྡུད་	སྡུད་	VERB
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
འོག་མིན་	འོག་མིན་	PROPN
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
འགྲོ་	འགྲོ་	VERB
"།

།"		PUNCT
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
ཞབས་	ཞབས་	NOUN
ལ་	ལ་	ADP
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ས་	གིས་	PART
བསྟེན་	བསྟེན་	VERB
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
དགའ་ལྡན་	དགའ་ལྡན་	PROPN
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
བྱམས་པ་	བྱམས་པ་	PROPN
འི་	གི་	PART
སྐྱེས་མཆོག་	སྐྱེས་མཆོག་	NOUN
བླ་མ་	བླ་མ་	NOUN
བསྟེན་	བསྟེན་	VERB
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
།		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ཞིང་ཁམས་	ཞིང་ཁམས་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
འགྲོ་	འགྲོ་	VERB
།		PUNCT
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དགའ་སྟོན་	དགའ་སྟོན་	NOUN
འགྱིད་		NON_WORD
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
ང་	ང་	PRON
འགྲོ་	འགྲོ་	VERB
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
ཞིང་	ཞིང་	SCONJ
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ཅན་	ཅན་	PART
དུ་	ལ་	PART
ཉམ་	ཉམ་	NOUN
དགའ་	དགའ་	VERB
སྐྱོང་	སྐྱོང་	VERB
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
ཁོ་བོ་	ཁོ་བོ་	PRON
མ་	མ་	PART
བཅིངས་	བཅིངས་	VERB
མ་	མ་	PART
འཆིང་	འཆིང་	NO_POS
དགེ་བ་	དགེ་བ་	VERB
དཔལ་	དཔལ་	OTHER
། །		PUNCT
ཕ་	ཕ་	NOUN
གཅིག་	གཅིག་	NUM
བུ་	བུ་	NOUN
ལ་	ལ་	ADP
བརྩེ་	བརྩེ་	NO_POS
ན་	ན་	ADP
བཙན་ས་	བཙན་ས་	VERB
ར་	ལ་	PART
སྐྱོལ་	སྐྱོལ་	VERB
། །		PUNCT
ཁོ་བོ་	ཁོ་བོ་	PRON
མ་	མ་	PART
བཅིངས་	བཅིངས་	VERB
མ་	མ་	PART
འཆིང་	འཆིང་	NO_POS
འོད་ཟེར་	འོད་ཟེར་	NOUN
ཅན་	ཅན་	PART
། །		PUNCT
མ་	མ་	PART
གཅིག་	གཅིག་	NUM
བུ་	བུ་	NOUN
ལ་	ལ་	ADP
བརྩེ་	བརྩེ་	NO_POS
ན་	ན་	ADP
ཆོ་	ཆོ་	NOUN
ལ་	ལ་	ADP
སྦྱོར་	སྦྱོར་	VERB
། །		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
དེ་རིང་	དེ་རིང་	ADV
ང་	ང་	PRON
ལ་	ལ་	ADP
འབྲས་ཆང་	འབྲས་ཆང་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
ཤ་	ཤ་	NOUN
དང་	དང་	NO_POS
འོ་མ་	འོ་མ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
སྦྲང་རྩི་	སྦྲང་རྩི་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
རྫ་	རྫ་	NOUN
ཀྱི་	གི་	PART
འབྱོར་བ་	འབྱོར་བ་	VERB
ཅུང་ཞིག་	ཅུང་ཞིག་	NO_POS
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	ADP
ཐོགས་	ཐོགས་	VERB
། །		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
ཨ་ཝ་	ཨ་ཝ་	NO_POS
དྷུ་		NON_WORD
ཏིའི་		NON_WORD
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
བསྙེན་བཀུར་	བསྙེན་བཀུར་	NOUN
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
བདག་	བདག་	PRON
རྒྱུད་	རྒྱུད་	NOUN
འདུལ་	འདུལ་	NO_POS
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
།		PUNCT
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
དམ་པ་	དམ་པ་	VERB
ས་	གིས་	PART
གླུ་	གླུ་	NOUN
བླངས་	བླངས་	VERB
ཤིང་	ཅིང་	PART
། །		PUNCT
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
སྙན་	སྙན་	NOUN
དུ་	ལ་	PART
ཕུལ་བ་	ཕུལ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
དྲི་ཟ་	དྲི་ཟ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
གླུ་དབྱངས་	གླུ་དབྱངས་	NOUN
བླངས་པ་	བླངས་པ་	VERB
ན་	ན་	ADP
། །		PUNCT
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
རྣམས་	རྣམས་	DET
ཤེས་པ་	ཤེས་པ་	VERB
གཡོ་བ་	གཡོ་བ་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
གཡོ་	གཡོ་	VERB
ན་	ནས་	PART
། །		PUNCT
ལན་	ལན་	NOUN
མ་ཐེབས་པ་	མ་ཐེབས་པ་	NO_POS
ར་	ལ་	PART
གྲབས་	གྲབས་	NOUN
ལ་	ལ་	ADP
གང་	གང་	NO_POS
དགོས་	དགོས་	VERB
གནང་	གནང་	NO_POS
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འབྲས་ཆང་	འབྲས་ཆང་	NO_POS
ལ་སོགས་	ལ་སོགས་	NO_POS
ཟས་སྣ་	ཟས་སྣ་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
རྟ་པ་	རྟ་པ་	NO_POS
སྟོང་	སྟོང་	NUM
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ཏེ་	སྟེ་	PART
ནགས་	ནགས་	NOUN
སུ་	སུ་	ADP
ཕྱིན་	ཕྱིན་	VERB
། །		PUNCT
ཨ་ཝ་	ཨ་ཝ་	NO_POS
དྷཱུ་		NON_WORD
ཏི་	ཏི་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
ས་	གིས་	PART
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཐལ་མོ་	ཐལ་མོ་	NOUN
སྦྱར་	སྦྱར་	VERB
ཞིང་	ཞིང་	SCONJ
ཞབས་	ཞབས་	NOUN
ལ་	ལ་	ADP
གཏུགས་པ་	གཏུགས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
ཐེག་ཆེན་	ཐེག་ཆེན་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཛད་	མཛད་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཚེ་	ཚེ་	NOUN
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ས་	གིས་	PART
བསྒྱུར་བ་	བསྒྱུར་བ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
འཁོར་	འཁོར་	NOUN
གྱིས་	གིས་	PART
བསྐོར་	བསྐོར་	VERB
ཞིང་	ཞིང་	SCONJ
འཇིགས་པ་	འཇིགས་པ་	VERB
བསྲུང་བ་	བསྲུང་བ་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
རྟ་ལ་	རྟ་ལ་	NO_POS
ས་	གིས་	PART
མ་	མ་	PART
བབ་	བབ་	VERB
ནགས་ཁྲོད་	ནགས་ཁྲོད་	NOUN
ན་	ན་	ADP
། །		PUNCT
ཧོར་འདྲ་	ཧོར་འདྲ་	NO_POS
ཀུ་སྒྲ་	ཀུ་སྒྲ་	NO_POS
སྒྲོག་	སྒྲོག་	VERB
ཅིང་	ཅིང་	PART
ཕྱི་	ཕྱི་	NOUN
ན་	ནས་	PART
བསྐོར་	བསྐོར་	VERB
། །		PUNCT
མེལ་ཚེ་	མེལ་ཚེ་	NOUN
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
གླུ་དབྱངས་	གླུ་དབྱངས་	NOUN
མཆོད་པ་	མཆོད་པ་	VERB
འབུལ་	འབུལ་	NO_POS
། །		PUNCT
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
འདི་སྐད་	འདི་སྐད་	NO_POS
གསུངས་	གསུངས་	VERB
། །		PUNCT
རི་བོ་	རི་བོ་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
འི་	གི་	PART
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
དུ་	ལ་	PART
སོང་	སོང་	VERB
། །		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
དགྱེས་པ་རྡོ་རྗེ་	དགྱེས་པ་རྡོ་རྗེ་	PROPN
འི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
། །		PUNCT
བཀའ་	བཀའ་	NOUN
སྡོད་	སྡོད་	VERB
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
གཤེད་	གཤེད་	NOUN
ཀྱི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
། །		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ར་	ར་	ADP
ཧུ་	ཧུ་	NO_POS
ལ་	ལ་	ADP
ཡི་	ཡི་	ADP
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
སོང་	སོང་	VERB
། །		PUNCT
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
གདམས་པ་	གདམས་པ་	VERB
དུ་མ་	དུ་མ་	ADJ
ཞུ་	ཞུ་	VERB
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
སྔོན་	སྔོན་	ADV
གྱི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
"།

།"		PUNCT
དགའ་བ་	དགའ་བ་	VERB
ས་	གིས་	PART
རྒྱུག་	རྒྱུག་	VERB
ཅིག་	ཅིག་	PART
མ་	མ་	PART
སྡོད་	སྡོད་	VERB
ད་ལྟ་	ད་ལྟ་	OTHER
རྒྱུག་	རྒྱུག་	VERB
།		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ས་	གིས་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
གསུང་	གསུང་	VERB
དེ་	དེ་	DET
ཐོས་པ་	ཐོས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
དཔའ་བོ་	དཔའ་བོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
གཡུལ་	གཡུལ་	NOUN
དུ་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
ཁྲབ་	ཁྲབ་	NOUN
ཀྱི་	གི་	PART
གོས་ཅན་	གོས་ཅན་	ADJ
རྟ་པ་	རྟ་པ་	NO_POS
སྟོང་	སྟོང་	NUM
གིས་	གིས་	PART
བསྐོར་	བསྐོར་	VERB
། །		PUNCT
རྨོག་	རྨོག་	NOUN
གྱོན་	གྱོན་	NO_POS
དཔའ་བོ་	དཔའ་བོ་	NOUN
འི་	གི་	PART
ངར་སྒྲ་	ངར་སྒྲ་	OTHER
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཡི་	གིས་	PART
། །		PUNCT
སཏྭ་		NON_WORD
རེ་	རེ་	DET
དགྲ་	དགྲ་	NOUN
སཏྭ་		NON_WORD
ཐོ་བ་	ཐོ་བ་	VERB
མདུང་	མདུང་	NOUN
ལྕགས་	ལྕགས་	NOUN
འཕྱར་	འཕྱར་	VERB
། །		PUNCT
ཐོག་མདའ་	ཐོག་མདའ་	OTHER
འཕེན་	འཕེན་	VERB
ཞིང་	ཞིང་	SCONJ
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
འབྲུག་སྒྲ་	འབྲུག་སྒྲ་	NOUN
སྒྲོག་	སྒྲོག་	VERB
།		PUNCT
དགའ་བ་	དགའ་བ་	VERB
འི་	གི་	PART
གླུ་	གླུ་	NOUN
ལེན་	ལེན་	VERB
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
དུ་	ལ་	PART
རྒྱུག་	རྒྱུག་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རི་བོ་	རི་བོ་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
འི་	གི་	PART
གཙུག་ལག་	གཙུག་ལག་	NOUN
ན་	ནས་	PART
། །		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ཕོ་མོ་	ཕོ་མོ་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
དགྱེས་པ་རྡོ་རྗེ་	དགྱེས་པ་རྡོ་རྗེ་	PROPN
འི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
། །		PUNCT
གསང་སྔགས་	གསང་སྔགས་	NOUN
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
གསུང་	གསུང་	VERB
གིན་	གིན་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ན་	ན་	ADP
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
བྱོན་པ་	བྱོན་པ་	VERB
གཟིགས་	གཟིགས་	VERB
། །		PUNCT
ཆོ་	ཆོ་	NOUN
ལ་	ལ་	ADP
འོངས་པ་	འོངས་པ་	VERB
མངོན་པ་	མངོན་པ་	OTHER
མཁྱེན་	མཁྱེན་	VERB
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
། །		PUNCT
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
བསྡིག་	བསྡིག་	NO_POS
ར་	ར་	ADP
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཐོག་	ཐོག་	NOUN
གཅིག་	གཅིག་	NUM
ཕབ་པ་	ཕབ་པ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
ཐོག་	ཐོག་	NOUN
དེ་	དེ་	DET
དབྱིངས་	དབྱིངས་	NOUN
ན་	ནས་	PART
འབབ་པ་	འབབ་པ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
འདོད་པ་	འདོད་པ་	VERB
ར་	ལ་	PART
། །		PUNCT
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
འི་	གི་	PART
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
རི་	རི་	NOUN
ལ་	ལ་	ADP
སོང་	སོང་	VERB
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
རྣམས་	རྣམས་	DET
ངོ་མཚར་	ངོ་མཚར་	ADJ
ན་	ནས་	PART
། །		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
དམག་	དམག་	NOUN
ཞིག་	ཅིག་	PART
གང་	གང་	NO_POS
ལ་	ལ་	ADP
སུ་	སུ་	ADP
ཞེ་	ཅེས་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
དེ་	དེ་	DET
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཏུ་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
ལན་	ལན་	NOUN
གསོལ་པ་	གསོལ་པ་	VERB
། །		PUNCT
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ལྔ་	ལྔ་	NUM
བརྒྱ་	བརྒྱ་	NUM
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
རྩ་	རྩ་	NUM
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
། །		PUNCT
རྣམ་དག་	རྣམ་དག་	ADJ
དགེ་སློང་	དགེ་སློང་	NOUN
མཁས་པ་	མཁས་པ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
། །		PUNCT
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བརྒྱུད་	བརྒྱུད་	NO_POS
ཅིང་	ཅིང་	PART
དེང་སང་	དེང་སང་	ADV
བྷཾ་		NON_WORD
ག་ལ་	ག་ལ་	NO_POS
ར་	ལ་	PART
། །		PUNCT
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
དགེ་བ་	དགེ་བ་	VERB
དཔལ་	དཔལ་	OTHER
གྱི་	གི་	PART
སྲ་	སྲ་	NOUN
སུ་	སུ་	ADP
བལྟམས་	བལྟམས་	NO_POS
། །		PUNCT
འདི་འདྲ་	འདི་འདྲ་	NO_POS
འི་	གི་	PART
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ལ་	ལ་	ADP
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཆགས་	ཆགས་	VERB
དཀའ་བ་	དཀའ་བ་	VERB
སྤྱད་པ་	སྤྱད་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
། །		PUNCT
རི་བོ་	རི་བོ་	NOUN
ཟོམ་	ཟོམ་	NO_POS
ན་	ནས་	PART
ཨ་ཝ་	ཨ་ཝ་	NO_POS
དྷཱུ་		NON_WORD
ཏི་པ་	ཏི་པ་	NO_POS
ས་	གིས་	PART
། །		PUNCT
ང་	ང་	PRON
ལུང་བསྟན་	ལུང་བསྟན་	NOUN
ཏེ་	སྟེ་	PART
དེ་རིང་	དེ་རིང་	ADV
གནས་	གནས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ལྷགས་	ལྷགས་	NO_POS
། །		PUNCT
ངོ་མཚར་	ངོ་མཚར་	ADJ
ཆེ་	ཆེ་	VERB
འམ་	གམ་	PART
སྐལ་ལྡན་	སྐལ་ལྡན་	ADJ
ཕོ་མོ་	ཕོ་མོ་	NOUN
ཀུན་	ཀུན་	DET
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
ཀུན་	ཀུན་	DET
གྱིས་	གིས་	PART
ཨ་ལ་	ཨ་ལ་	ADV
ལ་	ལ་	ADP
ཧོ་	ཧོ་	NO_POS
ངོ་མཚར་	ངོ་མཚར་	ADJ
ཅན་	ཅན་	PART
། །		PUNCT
དེ་རིང་	དེ་རིང་	ADV
དཔའ་བོ་	དཔའ་བོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
བྱོན་པ་	བྱོན་པ་	VERB
ལེགས་	ལེགས་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
བྱོན་	བྱོན་	VERB
ཏེ་	སྟེ་	PART
རྒྱང་	རྒྱང་	NOUN
ན་	ནས་	PART
བསུ་	བསུ་	NO_POS
། །		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཆིབས་	ཆིབས་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞོལ་	གཞོལ་	NO_POS
གྱུར་	གྱུར་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
རྟ་པ་	རྟ་པ་	NO_POS
སྟོང་	སྟོང་	NUM
གིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ནི་	ནི་	NO_POS
རྟ་ལ་	རྟ་ལ་	NO_POS
ས་	གིས་	PART
བབ་	བབ་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
འཁོར་	འཁོར་	NOUN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
། །		PUNCT
གུས་པ་	གུས་པ་	VERB
ས་	གིས་	PART
